Country Name,Indicator Name,2005,2006,2007,2008,2009,2010,2011,2012,2013
"Prabumulih, Kota",Total Own Source Revenue/PAD (in IDR),9800891943,15013894988,15876986979,16457793248,21657127608,25215405649,32107805654,40674603067,50623113295
"Prabumulih, Kota",Total Population (in number of people),130340,133098,134686,136253,137786,161984,166312,169104,171804
"Prabumulih, Kota",Total Population for Age 0-14 (only 2005 and 2010) (in number of people),37323,,,,,42935,,,
"Prabumulih, Kota",Total Population for Age 15-64 (only 2005 and 2010) (in number of people),87208,,,,,106249,,,
"Prabumulih, Kota",Total Population for Age 65 and above (only 2005 and 2010) (in number of people),4670,,,,,5605,,,
"Prabumulih, Kota",Total Revenue (in IDR),2.28E+11,3.13E+11,3.51E+11,3.98E+11,4.98E+11,4.91E+11,5.75E+11,6.79E+11,7.82E+11
"Prabumulih, Kota",Total Special Allocation Grant/DAK (in IDR),6889945400,20280000000,13253600000,29613600768,1.33E+11,18776900000,22566500000,20886170000,30853630000
"Prabumulih, Kota",Total Specific Allocation Grant for Agriculture (in IDR Billion),,1.36,1.705,1.705,1.647,,,,
"Prabumulih, Kota",Total Specific Allocation Grant for Demographic (in IDR Billion),,,,,0.665,,,,
"Prabumulih, Kota",Total Specific Allocation Grant for Education (in IDR Billion),3.03,4.53,7.333,13.102,13.656,,,,
"Prabumulih, Kota",Total Specific Allocation Grant for Environment (in IDR Billion),,0.3,0.684,0.684,0.621,,,,
"Prabumulih, Kota",Total Specific Allocation Grant for Fishery (in IDR Billion),0.81,0.8,1.449,1.449,1.541,,,,
"Prabumulih, Kota",Total Specific Allocation Grant for Forestry (in IDR Billion),,,,,,,,,
"Prabumulih, Kota",Total Specific Allocation Grant for Government Sector (in IDR Billion),,3,0.856,1.823,,,,,
"Prabumulih, Kota",Total Specific Allocation Grant for Health (in IDR Billion),1.47,6.33,3.316,4.86,6.682,,,,
"Prabumulih, Kota",Total Specific Allocation Grant for Health Sector (Subsect: Basic Services) (in IDR Billion),,,,,5.577,,,,
"Prabumulih, Kota",Total Specific Allocation Grant for Health Sector (Subsect: Recommended Services) (in IDR Billion),,,,,1.105,,,,
"Prabumulih, Kota",Total Specific Allocation Grant for Infrastructure (in IDR Billion),1.57,4.63,4.849,5.976,8.765,,,,
"Prabumulih, Kota",Total Specific Allocation Grant for Infrastructure Sector (Subsect: Irrigation) (in IDR Billion),,0.67,0.677,0.889,1.542,,,,
"Prabumulih, Kota",Total Specific Allocation Grant for Infrastructure Sector (Subsect: Road) (in IDR Billion),1.57,3.13,2.609,3.454,5.128,,,,
"Prabumulih, Kota",Total Specific Allocation Grant for Infrastructure Sector (Subsect: Water) (in IDR Billion),,0.83,1.563,1.633,2.095,,,,
"Prabumulih, Kota",Total Specific Allocation Grant for Trade (in IDR Billion),,,,,,,,,
"Prabumulih, Kota",Total Specific Allocation Grant for Village (in IDR Billion),,,,,,,,,
"Prabumulih, Kota",Total Tax Revenue Sharing/DBH Pajak (in IDR),44714079729,56783114265,61685020963,56605687808,55262743951,55999890791,56426643548,96415512206,
"Prabumulih, Kota",Tourism and culture function expenditure (in IDR),,,,191938200,,0,1437103954,1788167214,
"Prabumulih, Kota",Villages with road: Asphalt (in % of total villages),74.19,,,81.08,,,91.89189,,
"Prabumulih, Kota",Villages with road: Dirt (in % of total villages),16.13,,,10.81,,,2.702703,,
"Prabumulih, Kota",Villages with road: Gravel (in % of total villages),9.68,,,8.11,,,5.405406,,
"Prabumulih, Kota",Villages with road: Other (in % of total villages),,,,,,,,,
"Probolinggo, Kota",Agriculture function expenditure (in IDR),8027038163,12535879165,16607760672,18899055243,,20399009446,22678720052,23043954569,
"Probolinggo, Kota","Average National Exam Score: Junior Secondary Level (out of 100, available only in district level for 2009)",,,,,73.44167,,,,
"Probolinggo, Kota","Average National Exam Score: Primary Level (out of 100, available only in district level for 2009)",,,,,68.63504,,,,
"Probolinggo, Kota","Average National Exam Score: Senior Secondary Level (out of 100, available only in district level for 2009)",,,,,74.33021,,,,
"Probolinggo, Kota",Birth attended by Skilled Health worker (in % of total birth),85.28233,82.6468,88.13158,87.24458,90.25951,97.55873,92.47698,94.74167,92.50269318
"Probolinggo, Kota",BPK Audit Report on Sub-National Budget,,2,3,2,2,,,,
"Probolinggo, Kota",Capital expenditure (in IDR),28801710169,39429433696,1.17E+11,1.76E+11,,1.05E+11,1.07E+11,84706525879,68161679883
"Probolinggo, Kota",Consumer Price Index in 42 cities base 1996,,,,,,,,,
"Probolinggo, Kota",Consumer Price Index in 45 cities base 2002,,,,,,,,,
"Probolinggo, Kota",Consumer Price Index in 66 cities base 2007,,,100,109.2158333,113.9825,119.8983333,130.2758333,136.8075,147.0125
"Probolinggo, Kota",Economy function expenditure (in IDR),3471804984,7800234369,11040313122,11835594106,,12520193576,15646803176,6.11E+11,
"Probolinggo, Kota",Education function expenditure (in IDR),57252312986,73240697035,85474173620,1.22E+11,,1.57E+11,1.79E+11,2.03E+11,
"Probolinggo, Kota",Environment function expenditure (in IDR),2993356341,8919728831,17949091937,20373088008,,20389939206,20121952091,18777408102,
"Probolinggo, Kota","Export: Animals and vegetable oil, fat and waxes (province Level, in USD)",,,,,,,,,
"Probolinggo, Kota","Export: Beverages and tobacco (province Level, in USD)",,,,,,,,,
"Probolinggo, Kota","Export: Chemical and related products, nes (province Level, in USD)",,,,,,,,,
"Probolinggo, Kota","Export: Commodities and transaction not elsewhere classified (province Level, in USD)",,,,,,,,,
"Probolinggo, Kota","Export: Crude materials, inedible, except fuels (province Level, in USD)",,,,,,,,,
"Probolinggo, Kota","Export: Food and Live Animals (province Level, in USD)",,,,,,,,,
"Probolinggo, Kota","Export: Machinery and transport equipment (province Level, in USD)",,,,,,,,,
"Probolinggo, Kota","Export: Manufactured goods, classified chiefly by material (province Level, in USD)",,,,,,,,,
"Probolinggo, Kota","Export: Mineral fuels, lubricants and related materials (province Level, in USD)",,,,,,,,,
"Probolinggo, Kota","Export: Miscellaneous manufactures articles (province Level, in USD)",,,,,,,,,
"Probolinggo, Kota",GDP expenditure on changes in stock (in IDR Million),,,,,,,,,
"Probolinggo, Kota",GDP expenditure on exports (in IDR Million),,,,,,,,,
"Probolinggo, Kota",GDP expenditure on general government consumption (in IDR Million),,,,,,,,,
"Probolinggo, Kota",GDP expenditure on gross fixed capital formation (in IDR Million),,,,,,,,,
"Probolinggo, Kota",GDP expenditure on imports (in IDR Million),,,,,,,,,
"Probolinggo, Kota",GDP expenditure on non profit private institution consumption (in IDR Million),,,,,,,,,
"Probolinggo, Kota",GDP expenditure on private consumption (in IDR Million),,,,,,,,,
"Probolinggo, Kota","GDP on Agriculture Sector (in IDR Million), Constant Price",139150.1,140881.14,145922.44,172862.78,174800,162170,153800,150100,
"Probolinggo, Kota","GDP on Agriculture Sector (in IDR Million), Current Price",209172.28,235824.25,260623.57,344001.49,375500,370380,355210,374030,
"Probolinggo, Kota","GDP on Construction Sector (in IDR Million), Constant Price",4816.35,4998.41,5258.83,15743.8,16770,18360,19480,20850,
"Probolinggo, Kota","GDP on Construction Sector (in IDR Million), Current Price",7632.69,9044.42,10584.25,36469.49,41210,51060,57900,65110,
"Probolinggo, Kota","GDP on Financial Service Sector (in IDR Million), Constant Price",117880.57,126588.95,137056.64,129595.39,136770,149590,161010,172340,
"Probolinggo, Kota","GDP on Financial Service Sector (in IDR Million), Current Price",183950.85,211772.71,245270.09,250505.53,278260,321830,366620,414650,
"Probolinggo, Kota","GDP on Manufacturing Sector (in IDR Million), Constant Price",247170.79,258092.32,271882.83,267245.08,268780,275770,291110,305410,
"Probolinggo, Kota","GDP on Manufacturing Sector (in IDR Million), Current Price",406748.27,475176.85,538887.59,574180.15,606440,655550,700550,750670,
"Probolinggo, Kota","GDP on Mining and Quarrying Sector (in IDR Million), Constant Price",351.75,361.05,365.2,23.73,20,20,20,20,
"Probolinggo, Kota","GDP on Mining and Quarrying Sector (in IDR Million), Current Price",553.68,622,672.63,46.84,50,50,50,60,
"Probolinggo, Kota","GDP on Other Service Sector (in IDR Million), Constant Price",125461.4,131195.26,136993.51,221110.41,199290,213860,223430,234170,
"Probolinggo, Kota","GDP on Other Service Sector (in IDR Million), Current Price",216071.23,253688.19,290002.21,485690.06,509870,601700,659710,733880,
"Probolinggo, Kota","GDP on Trade, Hotel and Restaurant Sector (in IDR Million), Constant Price",589130.8,641072.19,696871.99,757524.59,822770,901410,985370,1079200,
"Probolinggo, Kota","GDP on Trade, Hotel and Restaurant Sector (in IDR Million), Current Price",901951.55,1079908.01,1264763.16,1523425.57,1732100,2031350,2317140,2669150,
"Probolinggo, Kota","GDP on Transportation and Telecommunication Sector (in IDR Million), Constant Price",257277.04,266827.24,277248.68,248558.76,260680,273500,291960,311250,
"Probolinggo, Kota","GDP on Transportation and Telecommunication Sector (in IDR Million), Current Price",483878.91,549517.15,602562.48,595841.81,641370,684640,747910,811690,
"Probolinggo, Kota","GDP on Utilities Sector (in IDR Million), Constant Price",32565.44,33429.42,34241.76,24763.53,25340,27150,28680,30050,
"Probolinggo, Kota","GDP on Utilities Sector (in IDR Million), Current Price",53177.4,56340.04,58986.55,43714.86,45610,51440,57290,61740,
"Probolinggo, Kota",General administration function expenditure (in IDR),65403173753,91206714999,1.17E+11,1.34E+11,,1.51E+11,1.33E+11,1.81E+11,
"Probolinggo, Kota",Goods and services expenditure (in IDR),71421900308,1.22E+11,96724813219,1.10E+11,,1.15E+11,1.52E+11,1.66E+11,1.87E+11
"Probolinggo, Kota",Health function expenditure (in IDR),27957729694,35431371498,45737880597,52983001992,,59266832955,79470014521,87842813571,
"Probolinggo, Kota",Household Access to Electricity: Total (in % of total household),,99.83,98.33,99.69,99.6,99.22968,99.24726,99.77,100
"Probolinggo, Kota",Household Access to Fixed Line Phone Connection (in % of total Household),26.54,,,23.68,,,13.27802,,
"Probolinggo, Kota",Household Access to safe Sanitation (in % of total Household),50.9,56.97,60.87,56.73,69.2,64.75684,55.86696,66.71,60.57432175
"Probolinggo, Kota",Household Access to Safe Water (in % of total household),58.18,68.99,53.69,52.31,71.61,63.37949,82.00788,86.15,84.92308807
"Probolinggo, Kota",Household per capita expenditure (in IDR),230662,285097,329698,,517718,585721,578757,519386,718085.2086
"Probolinggo, Kota",Housing and public facilities function expenditure (in IDR),,,,9841022000,,13239245525,12338624900,7274396012,
"Probolinggo, Kota",Human Development Index,71.31319,71.50511,72.76394,73.28789,,,73.89,,
"Probolinggo, Kota",Immunization Coverage for Children under 5 years old (in % of children population under 5 years old),90.9450531,96.62577057,95.70306396,96.55045319,95.8368454,94.79777527,91.12012482,93.11274719,99.3081131
"Probolinggo, Kota","Import: Animals and vegetable oil, fat and waxes (province Level, in USD)",,,,,,,,,
"Probolinggo, Kota","Import: Beverages and tobacco (province Level, in USD)",,,,,,,,,
"Probolinggo, Kota","Import: Chemical and related products, nes (province Level, in USD)",,,,,,,,,
"Probolinggo, Kota","Import: Commodities and transaction not elsewhere classified (province Level, in USD)",,,,,,,,,
"Probolinggo, Kota","Import: Crude materials, inedible, except fuels (province Level, in USD)",,,,,,,,,
"Probolinggo, Kota","Import: Food and Live Animals (province Level, in USD)",,,,,,,,,
"Probolinggo, Kota","Import: Machinery and transport equipment (province Level, in USD)",,,,,,,,,
"Probolinggo, Kota","Import: Manufactured goods, classified chiefly by material (province Level, in USD)",,,,,,,,,
"Probolinggo, Kota","Import: Mineral fuels, lubricants and related materials (province Level, in USD)",,,,,,,,,
"Probolinggo, Kota","Import: Miscellaneous manufactures articles (province Level, in USD)",,,,,,,,,
"Probolinggo, Kota",Infrastructure function expenditure (in IDR),20842628707,37103651268,70756831653,1.20E+11,,46433140154,49954132382,37808644926,
"Probolinggo, Kota","Length of District Road: Asphalt (in km) (BPS Data, Province only)",,,,,,,,,
"Probolinggo, Kota",Length of District Road: Bad Damage (in km) (Bina Marga Data),,,,,,,,,
"Probolinggo, Kota","Length of District Road: Bad Damage (in km) (BPS Data, Province only)",,,,,,,,,
"Probolinggo, Kota","Length of District Road: Dirt (in km) (BPS Data, Province only)",,,,,,,,,
"Probolinggo, Kota",Length of District Road: Fair (in km) (Bina Marga Data),,,,,,,,,
"Probolinggo, Kota","Length of District Road: Fair (in km) (BPS Data, Province only)",,,,,,,,,
"Probolinggo, Kota",Length of District Road: Good (in km) (Bina Marga Data),,,,146,,,,,
"Probolinggo, Kota","Length of District Road: Good (in km) (BPS Data, Province only)",,,,,,,,,
"Probolinggo, Kota","Length of District Road: Gravel (in km) (BPS Data, Province only)",,,,,,,,,
"Probolinggo, Kota",Length of District Road: Light Damage (in km) (Bina Marga Data),,,,27,,,,,
"Probolinggo, Kota","Length of District Road: Light Damage (in km) (BPS Data, Province only)",,,,,,,,,
"Probolinggo, Kota","Length of District Road: Other (in km) (BPS Data, Province only)",,,,,,,,,
"Probolinggo, Kota","Length of National Road: Asphalt (in km) (BPS Data, Province only)",,,,,,,,,
"Probolinggo, Kota","Length of National Road: Bad Damage (in km) (BPS Data, Province only)",,,,,,,,,
"Probolinggo, Kota","Length of National Road: Dirt (in km) (BPS Data, Province only)",,,,,,,,,
"Probolinggo, Kota","Length of National Road: Fair (in km) (BPS Data, Province only)",,,,,,,,,
"Probolinggo, Kota","Length of National Road: Good (in km) (BPS Data, Province only)",,,,,,,,,
"Probolinggo, Kota","Length of National Road: Gravel (in km) (BPS Data, Province only)",,,,,,,,,
"Probolinggo, Kota","Length of National Road: Light Damage (in km) (BPS Data, Province only)",,,,,,,,,
"Probolinggo, Kota","Length of National Road: Other (in km) (BPS Data, Province only)",,,,,,,,,
"Probolinggo, Kota","Length of Province Road: Asphalt (in km) (BPS Data, Province only)",,,,,,,,,
"Probolinggo, Kota","Length of Province Road: Bad Damage (in km) (BPS Data, Province only)",,,,,,,,,
"Probolinggo, Kota","Length of Province Road: Dirt (in km) (BPS Data, Province only)",,,,,,,,,
"Probolinggo, Kota","Length of Province Road: Fair (in km) (BPS Data, Province only)",,,,,,,,,
"Probolinggo, Kota","Length of Province Road: Good (in km) (BPS Data, Province only)",,,,,,,,,
"Probolinggo, Kota","Length of Province Road: Gravel (in km) (BPS Data, Province only)",,,,,,,,,
"Probolinggo, Kota","Length of Province Road: Light Damage (in km) (BPS Data, Province only)",,,,,,,,,
"Probolinggo, Kota","Length of Province Road: Other (in km) (BPS Data, Province only)",,,,,,,,,
"Probolinggo, Kota",Literacy Rate for Population age 15 and over (in % of total population),86.96,86.74,92.01,92.32,91.95,92.49,88.58,92.02,94.50191498
"Probolinggo, Kota",Monthly Per Capita Household Education Expenditure (in IDR),11858,16083,18320,,31876,35341,37889,30328,43006.42631
"Probolinggo, Kota",Monthly Per Capita Household Health Expenditure (in IDR),6410,4999,10651,,23187,25087,22022,12344,37799.34352
"Probolinggo, Kota",Monthly Per Capita TOTAL Household Expenditure for The Poorest 20 percent (in IDR),126324,144773,158261,,289087,325908,241554,255944,274421.8916
"Probolinggo, Kota",Morbidity Rate (in %),18.15772,16.81698,29.69096,30.2791,33.76582,34.62479,32.83195,39.69226182,33.43895376
"Probolinggo, Kota",Net Enrollment Ratio: Junior Secondary (in %),67.75,70.36,74.12,76.88,64.23,74.46,68.12,73.18,76.60993958
"Probolinggo, Kota",Net Enrollment Ratio: Primary (in %),93.78,91.63,93.74,92.31,98.39,96.04,93.8,94.42,94.65213013
"Probolinggo, Kota",Net Enrollment Ratio: Senior Secondary (in %),53.72,51.02,52.82,52.49,60.9,59.66,59.96,62.83,60.61479187
"Probolinggo, Kota",Number of Doctors,57,,,60,,,61,,
"Probolinggo, Kota",Number of hospitals,4,,,,,,3,,
"Probolinggo, Kota",Number of Midwives,36,,,60,,,63,,
"Probolinggo, Kota",Number of people employed,,,93036,96976,100721,73981,95092,105663,101550
"Probolinggo, Kota","Number of people employed in agriculture, forestry and fishery",,,15911,11279,15209,7410,7805,6780,5623
"Probolinggo, Kota",Number of people employed in construction sector,,,6121,6296,4916,3551,6900,7041,7359
"Probolinggo, Kota",Number of people employed in electricity and utilities sector,,,357,2336,753,276,146,352,477
